FloatNumbers,Integers,SomeStrings,Time
137255.14166152856,188097,ITIdQXmdKo,1999-04-15
42973.78567313634,562782,ZNXCmfMOLr,2018-08-29
434173.18237789726,355557,sbuxhFlDgA,2003-07-28
350582.0597697817,264288,zoziTvlapi,2016-11-18
90916.06416356537,167252,GzYezFVLlP,1996-01-24
324357.60054108576,873428,yQyztyqCor,2010-12-08
52376.177482151805,234,ibDoWnzkDN,2020-06-18
223352.19953820284,886953,GaHxkeWneC,1995-12-09
339039.06701424974,593399,JqPMqiNUoH,2001-04-14
82741.26281545887,975303,hGdHQrJmjn,2017-09-15
276931.52741852286,147241,kuzgyZABjx,1999-10-16
294438.2739462194,391147,BVeyxrUkyL,2000-11-27
343750.8937350209,335463,dBnQvgrJoO,1998-12-24
8892.202884713004,583799,RWPonBBHQp,1998-09-01
142215.24368253068,997480,sAHLUVWzCk,2014-12-03
528396.1934805986,471280,mnXuuGNCiU,2020-08-11
583443.0881222757,363296,brbMcliEOS,2004-11-16
130212.30908059681,902098,OXvYogSkVh,2016-08-28
197053.4532236437,521446,hMVGKtSPoj,2002-11-10
96732.11059229428,422042,QiIoLXVqEM,2002-10-05
9072.899754893037,798615,QeBDmdqfFN,2008-08-29
39108.94893792717,666331,EqrCWNpxKG,2006-01-07
347857.7147881654,75092,bpnFQHsRNA,2018-04-08
115730.39079178988,243542,xCmQvudcOW,1997-06-09
162778.3667393052,985526,gJWnRRCrMD,2003-04-23
281463.74320638174,439604,VdFAqnhtzu,2018-11-03
5553.794809281837,96931,VlpJLXigxO,2007-07-28
223875.21285407673,782508,iemNyqznkP,2000-12-22
107814.49819409852,3667,aoAYlWswcf,2009-06-28
665082.487375495,750194,XhsLyMoYKC,1998-03-23
72952.61372063398,118528,ByPNkTuXQY,2008-08-20
47693.319405190705,145153,VmeUBQxZlB,1999-03-04
75081.93653690278,407631,fGMoTATnEn,1998-10-04
7832.3602155947565,752330,noNJAuPkcB,2012-03-08
115239.39091890112,358531,RIRASxMYpD,2017-11-27
177530.1685161261,459263,soNRKUhWUO,1996-03-16
311590.7361341935,866990,jMirQWUdNt,2001-04-24
53667.2767791169,375503,fcEcIJmDrW,2004-11-12
3398.6729497592078,831931,ptitppEXoE,2017-08-31
65261.113219687155,227981,FsbXmPiswb,2004-01-09
593903.825474566,723807,jnPlqaQiAe,2000-03-11
499144.55886516545,438951,dIEObnmeqR,1999-01-21
745996.7684367427,178679,AWVzEvHcwW,2004-11-25
262636.97584643465,488398,XoDzRAaRhb,2016-11-22
142386.6048279246,371587,afvAIjyxkX,1995-03-02
207353.45693415593,43912,uWHnblfCNm,2020-04-04
41968.6193448796,89964,lpPylSYJwU,2003-04-23
208066.9427789282,292594,SjfhfiUvNa,2005-12-26
173914.0600845703,563465,OsQdBOkzVu,1995-08-28
237920.86405331898,660742,gMpYHbebQS,1997-12-12
457296.55831106275,884108,eepCMHODku,2009-05-01
295855.68883482146,188634,QUxVvmzQuB,2019-04-11
64377.973202554684,814100,EWomshbsiI,2001-02-16
478270.38526808034,205526,PheMdMDJgH,2016-05-05
503001.4405234074,542220,VypadVadvY,2016-08-02
243034.48803372058,120462,lTBCFyouKv,1995-05-17
196037.3456133866,317096,fBxBWsnlqS,2007-06-06
233264.6185542186,213128,tuMLcsEiQO,2013-09-12
68721.3171429271,836208,zexXIXbBgU,1995-07-05
444826.70287886885,37813,JTCjSnyNwt,2006-03-24
15112.873532728334,915172,fkmAWnnyhe,2016-09-13
137604.9771728562,329602,bJVFBFLgIK,1997-05-25
15650.625519123885,858349,sNgjwYkllP,2016-10-04
450844.7210414911,6101,ObyIuziKmh,2002-06-04
71339.78390501067,828341,dFknYGXwso,2008-01-07
40952.48968313251,668138,mtnMcBtPgU,1999-12-03
657331.38464344,425419,tNLziXXEBS,2010-12-10
18234.096412487255,641923,OArQmpPwkY,2014-12-04
506773.0586270732,391960,uUxVRVRDYB,1996-07-13
381250.2826826163,684962,msPYNTSzuO,2008-07-30
673760.523767992,471551,vhizRYieoZ,2006-11-26
392683.43402479653,844689,JNokhTCCvD,2002-11-11
237394.5836468577,577294,ucPbKUbrZh,2011-08-01
6946.731221667874,728386,HQtJgiioUO,2018-04-16
8394.46519741712,460208,BJLNpldwQm,2011-12-07
911594.2684668341,598938,JaqgpiLvQf,1998-03-17
190406.4636172758,427766,iWqvqVDNGE,2003-11-04
169320.6731594169,21087,SGeqsvjtJQ,2000-03-25
169613.56444672457,839386,biLFLvRdrF,2010-12-04
53357.18225881555,85703,QLnQxoOyhj,2004-06-03
563981.4794320407,844806,VoDRumrMvC,2008-04-30
60720.62671884747,981118,jCcUIyZeWP,2007-09-29
368739.4970633999,531438,fGoDMnGBJc,2010-10-18
161239.26872905824,108453,VfvFVpfmHI,2020-12-19
34119.3024085359,555662,DELGjrLmvf,1996-01-07
39746.28287485205,678453,rpdTuIMPZC,2008-05-18
52254.573715122795,883961,cNSmTiJKOO,2009-11-24
483761.9483082055,888284,dczPxOjqJP,1997-06-17
122170.65839861677,771893,CJheTntFnT,2000-09-24
402710.7129500722,253394,vmnRRWeOof,2001-02-14
516026.4865023893,489007,SyZKdGzWbf,2005-02-27
7360.344232469767,848593,UQmeAcDoas,2006-01-03
456094.9618442696,601385,tumAgfLbia,2016-03-13
39611.01542961886,661913,kkOCiYkFhU,2013-10-26
435797.02042198303,746549,mYKNTeyAOY,2019-12-28
375264.9180088572,278457,EjicKUUbRb,2015-10-25
401814.25841174717,921517,fnhcZHSqqO,2000-06-23
83539.01598854752,836060,tdtggNEHYs,2011-07-31
191192.66396406794,127209,NtopSzBFDp,2000-07-06
197027.60179761378,290511,PFHBRWyjps,2002-10-31
70645.3887754112,38938,lPihCmcKbu,2004-09-07
434455.3004101905,761230,HXhmbPTJpf,2002-12-13
107247.76285977574,530799,QXjTmELhBb,2014-06-07
185540.22892915376,195105,BBGXFaNvab,1997-05-22
364688.8989101934,523804,CFWBuwVuAT,1995-02-06
76094.98526319169,384046,njULwXfgBW,2016-08-19
4276.098858220621,601734,UgNcXYKMAC,2016-11-03
171842.4288125822,291874,lIxHfhDVHP,2012-08-14
351577.9624711415,428029,dCxLvCdEXa,2006-09-03
320271.75051795045,437348,PMyhYEXDYC,1997-11-20
58417.78045411659,52545,NiUnREfNYY,2014-04-15
11599.364453821461,192982,EBLIHPMayI,2015-06-24
358912.6707631236,193113,SPwPcYiyHc,2008-02-10
165146.00546259034,848093,ZYqlVHqWir,1996-01-15
647147.0937521011,111347,djDkdhXmgp,2008-02-13
115591.57849286622,733327,DhhATxUbrM,2010-06-16
193465.99322719796,886266,djvHGKSCKn,2012-07-22
5727.934843906439,979303,GJsDNHSJJP,2000-02-23
43077.42768611251,746199,LPwlhhMPdE,1996-07-12
100198.1670877071,445211,RzdwRQsaWZ,2016-07-09
1021.0157874022308,903535,xGIKLivGlr,2012-06-30
211805.63211758228,851857,hbwIsRbIkx,2019-03-15
88111.25313830019,608347,gtgzqXIjhK,2006-08-06
297551.00144782016,211853,dEhbVJbnHM,2011-06-29
128247.10279940379,231360,TXPqfEaouM,1999-12-30
20074.372852307748,155398,KRtnGZYwxg,2004-01-01
407854.9197858596,684712,LoGSMiXMfq,2001-12-14
111776.21695890745,6740,wlzcjmYYXx,2016-06-06
102114.54087498909,343877,SpbEpzMOQL,2013-11-29
60073.487840793125,297803,fONOcwrjoY,2004-10-08
91524.14562837688,619496,ITtgSOShEc,2006-11-04
114185.38557651485,347471,QepvspwGcQ,1998-02-23
143093.45886254008,934554,bruNmrFAjI,2016-06-16
3083.3714139090616,484427,eyncDwNeWt,1999-12-25
214319.8823847712,511307,nWBpGHQoOL,1999-10-07
14395.170692989821,375392,ClpdyJZlKA,2000-01-10
245714.32613778443,294006,vYAqykhAqB,2006-10-20
348987.7375306284,682879,XwIRvuNSXS,2004-11-30
103639.76264797122,893394,rzNOYrnJMr,2004-01-19
21376.513365389197,131271,SYDWPQJDsn,2009-11-02
195675.6076620253,116390,myQMVNBlKn,1998-07-15
886892.6824226656,413438,amQShMTVIY,2002-05-15
284206.6648768209,127536,PMlIvWPqVA,2017-06-20
49955.822229498524,807742,bwDLJjkTrw,2007-02-08
737583.2447374642,923679,iBatEWaYPN,2019-01-03
108812.72425158096,433348,JlEeImOFFT,2006-01-25
557941.2246437713,808394,DkCwDbFnRn,1998-12-13
678659.0824263834,572726,MWxFYZkKtc,2006-06-09
513151.8823683658,847559,iqxOyzXduY,2008-07-08
318352.6887649152,570747,YNzLHUsQmt,2020-08-25
137975.9598418427,568534,kpLggyArPg,2008-09-13
287434.7507497457,842468,xbZQTZWONM,2007-02-18
259787.61222366407,136228,HNvvpolQCf,2005-11-09
209035.01278199142,215918,OVzlhIAKyI,2005-08-13
584614.8042149855,976060,AiusvUjNZo,2004-11-05
326475.759034417,85684,wAVUDmTPfh,1998-12-26
9281.75737517838,275463,pNOwFSLulI,2007-09-25
92622.8712187071,464493,mSpyntViMb,2007-01-26
108421.11976877185,486357,yogRPkwlrm,1999-04-13
552168.5667705219,309469,YqdyipZkOI,2002-12-28
26198.391292732707,672065,TBfQLkQcqK,2004-06-17
12166.648217421347,88912,iPKsxlVhon,2014-01-12
235289.10512729568,595730,arNZzsAeIp,2017-09-13
137490.20387013213,655589,BEtTvExhrU,2016-09-20
739587.5950605342,24965,slRbeTXKar,2020-09-23
59670.35698294976,604681,EuJgfIhpKb,2017-10-29
188786.04416146217,711918,WAsNyNuHet,2014-06-01
618684.0740219745,533611,wbYToCvLfr,2020-10-10
564884.9306394471,648076,OTKQJCMtYD,2015-05-28
10676.758864873176,334913,fZhMhwbLVK,2018-10-24
512860.12696403486,152053,YplyGwgJhC,2019-04-25
26042.57124237329,249799,cNkckOdiBc,2012-06-07
32208.36404772711,314652,EcfIysTbOo,1994-10-26
799768.8653350887,180914,MvKddBDSNQ,2017-12-19
18279.12660000149,721926,NkhoWraMzy,2009-09-15
29799.758193493606,98655,ScpTwnFAQw,2016-02-10
759926.0006903876,702053,LWSzfaCNxe,1997-07-12
654935.8410803654,140227,MuNqdwWGkb,2006-07-08
303434.4960678937,120810,FPyADECguJ,2011-10-08
69135.8920834309,13001,CQIPTBXYRw,2007-09-03
396249.46417233796,758920,xjPWUvBIpv,2002-01-13
192605.87039782552,736853,DWwEOegZWm,2003-07-06
56394.79360237259,180629,kYvbzVKbnR,2007-08-16
22508.600435101704,418083,wactLdORhO,2001-05-31
676254.4330968519,343584,nimlAHkKhP,2004-07-17
369562.9356767949,306810,eupVrdsBhK,1995-05-14
369200.00536135334,94087,rNUvLkCmqG,1995-12-13
13818.472962099631,540442,zpRLqhsOCu,2005-08-20
108961.67710183204,349950,jSuBwqagTV,2001-01-23
492546.33023467514,50680,dFIWlVqbeK,2010-03-26
327297.0426341814,346861,hkgnUZEkBo,2020-10-01
660814.289018977,883207,dzqDhhPbDs,2015-01-19
771202.867951701,840552,PnFiyrlqFR,1998-12-02
619425.7843454527,270006,rWorEKrKdR,2013-07-16
235746.36406440224,200788,IGeBrOTWNi,2015-11-05
834945.5080305493,354001,aCcayoRrFN,2015-07-02
545869.8384612827,700361,gIsIerCXzW,2009-08-18
344506.6332781908,171151,ICrswwPkEB,2014-07-26
288557.419300499,884349,aAfQIsqppq,1998-07-07
29302.507586827684,802725,dNXQhrxvHm,2008-05-16
567922.0781974787,799081,PkILimvsDz,2019-07-15
2796.3905725481773,236163,khTPJIbUVd,2013-11-29
250389.09790391725,202485,YNOmTkccAZ,2012-06-21
342075.63031366083,150137,drAgOhgohl,2004-06-03
151800.99889194334,515031,JHtaoaruPk,2006-05-16
47233.30562083778,612598,iFEovgMRxl,2020-09-22
491013.5967337354,932520,BptwOkqUke,2007-12-19
207238.3718988108,139348,YqLdkrjbvQ,2019-06-14
113906.7298497093,71900,gLNWEgMoQf,2003-03-13
582447.6302300518,282552,VAkTIvqsjh,1996-11-04
4704.1237204254785,880564,MVyZgAPixJ,2015-05-16
116173.72283066953,332951,wvkoAJbEIt,1999-06-06
174214.84217820832,282794,oNmjseSFdq,2005-05-23
224958.0984103296,66161,TJosvCsyrz,2009-08-02
193397.01659742292,236874,WrvJRlyGwz,2004-08-14
575801.7697610847,758907,kTgfGmgRzP,2016-05-22
103799.35090129789,251301,FlnpETkIhQ,2010-03-19
415942.0873114123,236693,JmeGcrWcYN,2006-10-19
498305.06797711784,898654,GiWbWtzbfC,2020-08-04
276619.96115698304,432291,KIZMldLmAf,2013-09-20
295925.33213468187,609597,GRJkYpLYJw,2013-05-13
332444.2791960545,358296,eISFRMaTKP,2013-06-09
287718.39686351165,408210,WbImHZqpaW,2017-05-15
58768.91228532497,8632,dfSvmOVBEt,2000-01-28
138952.87903565733,211672,CsuNFVrERa,2011-08-11
100287.19176270378,758349,LRMZNGYStO,2006-02-27
32961.48822133418,861594,uDGPcssTQK,2013-03-05
43807.943211893944,657252,whuboMonss,2011-02-12
498108.6151296713,175806,lXjJezAAPP,2007-12-01
90162.3559738362,974699,EUZlHFKZlp,2005-09-19
384627.2201015808,620392,BAhdhdnTPy,2001-04-10
224677.89614872143,123363,uhqZbOBrno,1995-08-12
180030.21725498154,307511,kkqtKoeMGL,2013-09-13
504444.2671776591,47224,zsfGgPckao,2019-07-15
82201.52961879454,884224,teVEWkbTGd,2011-03-04
213715.10010711997,885541,udqlQCCYeh,2004-09-13
370495.6303901495,864726,LJXgMRhqjS,1995-03-23
257174.1263272809,288177,JsuYTaDsKi,2020-12-11
712171.1963420317,293873,nwsKCRaKvK,2002-07-16
33342.1259046708,828500,OrGNIKlUej,2011-10-05
140688.2165682575,280231,bFoUSQqMwa,2003-09-07
7143.710710926902,760961,ATwwIOnBIl,1994-11-14
237317.40647676957,410862,QkptRDImfd,2010-07-02
346716.84261144913,19045,vNpWGmCRQi,2004-02-24
87349.4361060111,562009,iGCuIibvtp,2008-12-28
26315.08372613699,579968,MketXmjZWY,1997-06-08
55573.993808908854,816535,uilamrmPsx,2002-07-15
751260.646800364,555180,LzhoESlMPL,2005-07-30
136329.18334484796,776603,lHzbTcxWIU,2007-06-08
32949.40943305101,450445,zVHojZrweH,1998-09-24
337796.7144343362,583111,lEtOLXIORn,1999-02-26
72146.46054203606,987726,WBBKZDAmsP,1996-12-09
731247.7031734159,89296,IMmDwzuFfQ,1996-12-21
300375.8582855324,787022,YqPFJvmWmj,2005-08-13
99501.72825952095,255599,WDsPQKwbxM,1996-06-03
319124.6325494609,229072,BsyTxnSriW,2008-04-12
251503.15452193056,747803,zncuhPkRWC,1996-10-08
65097.418690141305,146172,EYuWwSSBun,2010-05-18
258459.47894448187,353507,FGGgyeqMIg,2001-11-16
166667.07656922782,29947,orTLrcUhMA,2013-09-12
200421.1346780739,707620,zpLIcMBaxG,1999-08-28
115625.03727125238,898864,bPZvkScxnG,1998-04-23
249343.45845242878,527493,iEMOhpCkvw,2010-07-10
674580.4727278223,857689,hBAZmKGGJw,2014-01-07
207300.41470389295,498833,MXXnFDdAQP,1999-05-13
535889.6101658795,108234,BVJJqmZQxj,1998-07-19
299476.0601470862,912605,lPqDVwIjYK,2012-01-22
258395.3726172455,858538,CNpqoxWLXU,2004-12-17
725337.8125686079,595054,lQzdAEDnci,1996-10-05
27680.1061079187,50396,aZYCfGBrdo,2018-10-02
345395.7976834163,982570,SuMygaMXfY,2005-04-09
76239.80127767845,848641,mGRXIdRpuO,1999-05-13
562911.5888390037,747272,LaEfhlQuxL,1998-10-13
343187.237442587,283605,IPtSGvqXWu,2001-09-09
553759.2840175771,927741,daOYuNvDdY,2009-03-14
80066.0138229643,168275,nGuaemFYtM,1995-12-14
232209.00066872934,541824,ncfSMxZseN,2012-02-14
194923.32605888386,157334,zhnNmDqhgd,1997-01-06
67501.86120902728,863513,LMWdVGOmmR,2004-11-26
237994.80119779627,405634,GwXzkzfDbG,2014-07-04
270052.39407180075,662620,qFLMrCsWfJ,2015-12-26
232279.98695811944,326203,QKPCVnTmSm,2000-10-06
145108.96330913232,180829,NveBlNHLtB,2013-07-17
1830.4065523574873,746397,phfmbhWTvW,2008-03-30
55904.920367245,752039,BVyRovgrdx,2013-09-12
380350.1324075921,4729,trfIJanHEj,2017-12-22
214340.52002331472,830587,ZaFcudnQdW,2019-08-08
294583.78288748866,511457,UKAcqGJdGM,2010-09-30
35887.19059539923,3417,oQcdHxBoPo,2002-04-16
54576.98635287652,620307,CAYObLLAQT,1997-09-09
4667.926375992998,837666,nkhhnXvMhe,2000-01-07
7830.162210008195,328792,wGAelDqUKs,2000-11-12
2923.588681811216,473,BhKXhCaZFh,2005-08-31
76822.72721237197,854054,cPIcFdaNEo,2009-06-13
198686.26528605114,18236,UIDarOJjjO,1995-11-21
652608.3449680356,652773,QRQhRwBdSk,2019-05-31
179199.2279572189,882733,TkvdlVpxQm,2004-10-13
127278.02605790875,431745,ROUEcDcriY,2018-06-08
260863.63096725027,168885,fVuusQMyPk,2011-11-24
98247.44628791841,23155,yWkOKnfKqo,1994-12-21
190931.2427204881,862400,GFGYqxqzFU,1996-10-06
263759.47941396415,745247,jPLkqyPUlo,2014-12-24
76802.21970324962,97072,wbKjezdEuD,2016-01-03
399695.35583135183,143436,euEMNScoot,2001-03-04
339800.90315388876,282001,nuXrwEXeeo,1995-06-07
274984.02613529714,577390,VHuZNiyIbt,2006-04-14
131661.00310152263,179314,skLbtsDPAx,2005-07-28
132834.91786433946,17337,AoolBWdzsV,2011-10-26
22310.292861291102,396368,VGRsrxinEv,2018-11-16
540888.4858288624,459714,IVYpjYTKCa,1996-07-09
61298.38369507326,404606,bzTvysEWVq,2020-11-06
436375.93319458206,97733,CvzCgLKJJZ,2007-01-25
389679.6347304053,911933,iesaFDqmfw,2011-05-05
446267.6616134704,808717,QJiuoPSqMm,2000-02-17
16772.25268298781,975271,ROdrjKaGSR,2013-01-15
251852.3015136777,547766,AsbGpmfKNV,2019-10-02
135103.16599175613,229350,LRuDOtchRi,2005-11-18
362433.5230386048,216191,SnMzdaVcZr,2008-08-23
213854.5047430675,160907,NJbIZmDbbD,2009-03-07
155427.936546653,909206,RAShDpqZTs,1999-01-27
101530.286945911,834896,NOQOmvpyKf,2014-08-14
636039.8893453083,659011,zCTUNqbHvc,2007-12-24
565731.6968069857,89296,pRqTGJHGPH,2018-10-28
66850.3750636283,324918,nxcIpaAMdq,1997-05-13
171350.19915629158,376773,flGvbjzXWm,2020-03-18
219478.3910640816,236206,GIzqoctkjq,2005-02-05
662696.919566198,13406,rwtAKMNoPz,2005-07-01
145618.36243853398,538285,rsfpLXdyHe,2019-10-31
134588.0161257911,186588,XvJdzARmIp,1996-12-15
71071.06705668251,256329,FgMyDvjubx,1996-08-08
499380.70502397214,790780,QbNGnMEsnG,2001-02-20
195625.1636929797,75193,ULWDALwJew,2013-02-19
508115.2514705236,421217,WcvxXDIlNi,1997-05-26
208847.55272237057,90675,VQwgySFKnY,1996-12-17
123256.18273984297,530333,qQogPBvzbf,2011-02-03
173936.68204892543,864982,WWZkgLJwdP,2017-01-05
611893.4285787377,227698,jXSlIiFTYS,1998-08-24
8139.139798233241,537891,HFttCqAsIH,2016-12-27
606293.6282276035,290842,AZKsnKziXy,2018-02-24
348039.1767670277,185600,tLzdzPCNaM,1998-05-07
60866.01211046886,738892,WVOsgGPYGW,1999-11-24
187377.90274486155,310080,YoopNhnTeV,2017-08-08
472681.0380260601,166384,ZqfqjdicMs,2011-12-31
763963.7177338452,531900,LpQFPbUXFU,2017-12-03
105331.60383863708,69972,ccIYSOzSrP,2001-01-31
194553.90625008778,6382,xlNbdgMIRN,1999-07-09
173675.0585013841,241358,tlkiRuhbCb,2010-07-31
199190.781205681,93686,xSQRwNZzkF,2002-03-20
96593.29573213741,964308,yopcYepnhJ,1999-11-10
641775.2913993016,808964,rVWYygxgMz,2001-03-24
300759.7153854135,102692,pGUSMpwLaH,2005-05-07
475532.6237704431,665944,PKuJdbvXxI,1998-08-03
79851.70520317492,999279,xqOtKDCjyN,2015-07-18
687919.4401086266,405055,UwclKSkznV,1997-03-24
593855.4253105148,415241,KznEXujXpj,1995-06-28
643540.7280862951,155554,rsAHMWAYqd,2018-08-06
53423.73117611832,13513,FMqjCWdbjB,2005-05-19
164214.87566615775,703952,QJUuMnvRXr,2005-01-31
1810.4093480092877,590491,xpApwTiQAM,2020-02-16
69616.39226210803,683925,YnGHQlSnKo,2003-11-14
476805.09256981657,169874,ZqoxhgoQsp,2006-04-01
88418.48394596708,637642,bWKjwsQPWI,2014-12-28
190145.3203108507,430185,nDqMKZjzxE,2015-05-16
221893.845212811,691529,XwXfUojTzg,2009-10-02
487197.4635197023,943788,hHlJMHXCEY,1998-11-26
240623.3845551571,542660,BmouSoIYQX,2014-05-07
47205.998024935056,818738,WrrKbwGJlV,2011-12-02
20962.898398957055,38964,GREOaLtvEp,2020-03-05
186468.45144684127,472082,dpNXhihHhS,2017-03-07
10618.334929902154,985915,KcBJWPtudX,2000-01-23
69184.12467317458,352423,cjvFTiLUtH,2009-04-22
88876.90536755946,29491,tHXolWuYhI,2011-04-09
134857.79235339674,656286,taEVhiecAr,2009-03-16
730135.5377985465,991323,cCRQTvsThx,2018-12-22
17142.665158758904,311619,iQvPWUwwhJ,2014-10-01
10242.71692471194,282811,tvcNiLaCGI,1996-01-28
341678.62312565814,214876,knzRglTkkG,2010-07-22
444491.2124189526,929821,BtRavPfQzq,2013-01-01
423572.18854057795,500572,hOFfJlQYfL,2016-01-30
287347.43117941084,771449,rlvvzlpWuy,2014-02-27
580240.9467201616,722546,haIEjGuWvr,2016-01-26
310373.4610807438,332330,PxFlkKJMjE,2018-02-19
194917.34289239056,743086,jKvEnhjFKF,2008-04-10
1088.6713473306158,345709,GIQjSCMDnr,1997-12-13
108258.79137750546,874057,SRUIQRPmlU,2013-11-12
742805.9204203432,153091,SqUetqcuEj,2000-11-07
310577.8524198358,163798,pJmQtOFhIR,2019-10-13
392089.8977467639,367180,RzWopRjfCb,2016-04-03
30546.749871581298,747031,IYWLOQPmtS,2018-08-06
205508.8782791038,698513,XpgvUQQfUZ,2005-02-16
145776.09760770257,79062,CUeojyMYOI,1995-01-26
242792.42999472012,953325,DUbXgHlMRt,2006-07-19
76115.20140363534,642599,iSbaegsbar,2016-05-14
163232.39120341567,180158,BrsMrQcamT,1995-01-30
250802.4728086675,482038,SEPWurbSiw,1996-11-29
14105.963193749054,355249,RDUswdxuQq,1999-03-23
51519.021711844995,27539,CDIluhtDAi,1997-11-16
435112.60216336825,423733,twagwBSyCH,2005-05-08
10405.67519864369,140159,BCTpCTmxjb,1996-02-19
119132.98820178723,415423,rtLNLAKPCx,2013-08-28
185899.8669919996,179818,VnqmQrJFFS,1996-08-15
230465.63220872547,474011,youVbNUxUX,1997-04-21
550163.5814494914,18714,ujvXtTnGBr,1997-11-04
115729.05133686596,518197,aKUeHvOFDl,2012-12-06
271020.5553918023,762207,lgCGuRChNE,1997-05-31
289598.0931627016,258998,MsPUmCuGgm,1999-02-21
607495.1152156215,800330,NxNdaVQyBy,2018-01-12
171360.87821912134,314887,eZoTuUAKzR,2007-12-06
288105.42902392213,522713,IeIorHEPie,1998-11-25
134961.41603123717,453175,TJfluofaur,2015-04-24
763155.6662615476,671639,wbsTSjfOdQ,2001-05-21
481355.1333624801,264722,uzFyMXXQmE,2018-07-08
89937.38649071967,529672,XHuKthmdwh,2005-11-11
232192.37467233423,853265,uurruzAOPn,1995-12-28
812715.2682287585,868124,ZsQhEbZEBn,2001-06-10
2713.494299122191,161671,kEAXAulxZk,2006-10-06
488848.86844646547,60948,vvScmNmzKE,2009-02-10
699003.1982081784,96662,DGFrShBBAt,2011-02-17
137898.2259984546,698081,cebSLXdLmv,2005-03-12
453126.7722847842,988416,UARBgMiBlL,2014-12-23
178482.8558028152,552394,cyLRUdaTri,1998-07-08
80754.74395294194,200375,OwOYqDrRSc,2015-06-13
202301.32016768501,50631,seYHXjJzyV,1998-12-13
28652.951509721886,186504,yjSLaxFGZY,2001-08-27
59651.395806019544,604844,lFJCcYuYBQ,2018-10-24
100423.03866990264,666936,dvtHZlinPX,2002-04-21
41164.622750984636,204206,bEIkQKJxsx,2002-01-08
5573.128102315831,897958,KqJCjkIPEC,1999-06-21
24167.461945377803,113650,pEImEjEVQj,2000-08-05
410785.4610977448,696117,CAHJmuzyPg,2004-04-26
210751.9328746884,47088,mUBYaDaRxX,2013-12-30
121263.45187451884,139470,AVNtneLQtS,2019-03-28
601315.2634965482,105458,QVTkfTjIEi,2013-04-07
72103.03876869615,213486,DcmgbBtSsO,2019-12-09
48.74753762199516,377750,MDawtNXFLt,2005-11-05
153338.47435380565,348346,LCBQwkolmy,1995-01-01
4.764557146483771,858122,oVVXljjrKR,2010-12-01
732518.1359616069,834280,LjYFwtmnkQ,2015-04-07
555656.3546677765,602565,IsxTPdRJwI,2007-05-08
261354.90039387887,344354,OrYooqKAkq,2001-10-09
130209.97740920247,655002,bosmaDDJTp,1999-01-15
198432.0667429228,417877,jPPaePTpgQ,2014-06-05
118366.27457800384,666043,jpEPQhKCBC,2018-12-02
473485.18074900203,872632,sYLtfXAFsR,2012-03-15
748771.6052183013,498613,wUeDqxaLgC,2012-02-26
88811.16676980622,484649,ZQosClbslv,2018-02-09
385316.1239849377,624634,uDZBlJGEfP,1997-05-24
478018.6323837501,172282,fJjmmRBouc,2008-01-05
170544.6299079028,773570,BqcCycazru,2005-10-25
59033.19648635693,577130,LKZtXvAGji,1996-10-12
16947.816036847238,461822,rVLZErHvHP,2001-08-25
31758.07769313513,977775,QtXDMAZXfS,1999-10-18
331365.31751419883,463430,EpqfndeeVK,2020-10-08
283293.5221020036,917513,GvpwiDGpEA,2010-07-16
75725.40467191482,906443,gHnYAWXgNt,1999-05-20
222613.38785595002,574126,wvIACDpLvL,2005-06-12
536505.3740755195,462269,ERWWgTveVo,1995-10-15
15301.013616110306,888037,arnYcAuwRk,1994-12-18
40773.020209668364,44673,ChXrjZGgFX,2006-04-07
34820.54975820248,465573,rQUCBDnOsG,2014-10-30
546432.439752923,516297,AvqbGVHTVo,2016-05-05
174837.00220306925,99224,HZlFolXcrw,2019-01-18
